aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,merchant_name,merchant_id,category_name,category_id,aw_image_url,currency,store_price,delivery_cost,merchant_deep_link,language,last_updated,display_price,data_feed_id
https://www.awin1.com/pclick.php?p=43379000066&a=2914133&m=11643,"Maiers Kuschelhotel Loipersdorf Deluxe",43379000066,26374,https://template.we-are.travel/Hotel/10121/Img/10121_400x400.jpg,"Romantischer Urlaub in einer Junior Suite in Bad Loipersdorf",Reisen,598.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F10121%2FImg%2F10121_400x400.jpg&feedId=29385&k=0a678cd373f6e2dc8751ecca4f34c1502a82db27,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/maiers-kuschelhotel-loipersdorf-deluxe-bad-loipersdorf?id=26374,,,EUR598.00,29385
https://www.awin1.com/pclick.php?p=43515810694&a=2914133&m=11643,"Hotel Gasthof Zum Ochsen",43515810694,26375,https://template.we-are.travel/Hotel/17700/Img/17700_400x400.jpg,"Auszeit auf der Schwäbischen Alb",Reisen,168.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F17700%2FImg%2F17700_400x400.jpg&feedId=29385&k=c2f733ab7e8025ccd959428911edf56596d8ed4c,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-gasthof-zum-ochsen-berghuelen?id=26375,,,EUR168.00,29385
https://www.awin1.com/pclick.php?p=44666063523&a=2914133&m=11643,"Hotel Das Gastein",44666063523,26376,https://template.we-are.travel/Hotel/21539/Img/21539_400x400.jpg,"Aktivurlaub & Erholung in Bad Hofgastein inkl. ALPENTHERME",Reisen,398.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F21539%2FImg%2F21539_400x400.jpg&feedId=29385&k=55c1d32c53296cf259fbe56d72518047621b4d5f,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-das-gastein-bad-hofgastein?id=26376,,,EUR398.00,29385
https://www.awin1.com/pclick.php?p=43379000068&a=2914133&m=11643,"Burg Plankenstein",43379000068,26379,https://template.we-are.travel/Hotel/22986/Img/22986_400x400.jpg,"Auszeit in einer 800 Jahre alten Burg in Niederösterreich",Reisen,328.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F22986%2FImg%2F22986_400x400.jpg&feedId=29385&k=13917bfbde1aec3eba38f540e57a9e2b15b30dc0,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/burg-plankenstein-texing?id=26379,,,EUR328.00,29385
https://www.awin1.com/pclick.php?p=43507567779&a=2914133&m=11643,"Alpenliebe Design Hotel Inzell",43507567779,26380,https://template.we-are.travel/Hotel/23051/Img/23051_400x400.jpg,"Auszeit inmitten der wunderschönen Chiemgauer Berge",Reisen,378.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F23051%2FImg%2F23051_400x400.jpg&feedId=29385&k=b6a0a9bf40b3ea935f3acd9c8bc4bc872fcf4d16,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/alpenliebe-design-hotel-inzell-inzell?id=26380,,,EUR378.00,29385
https://www.awin1.com/pclick.php?p=43956459574&a=2914133&m=11643,"Hotel Adlernest",43956459574,26388,https://template.we-are.travel/Hotel/20035/Img/20035_400x400.jpg,"100% Erlebnis- & Aktivurlaub im Schnalstal",Reisen,488.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F20035%2FImg%2F20035_400x400.jpg&feedId=29385&k=828bd8cf44c19d83e9ee9b58cb1caa6baf0b7315,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-adlernest-schnals?id=26388,,,EUR488.00,29385
https://www.awin1.com/pclick.php?p=43379000069&a=2914133&m=11643,"Berghotel Jägerhof",43379000069,26394,https://template.we-are.travel/Hotel/12281/Img/12281_400x400.jpg,"Wohlfühlurlaub im Allgäu - traumhafte Alleinlage inmitten der Natur",Reisen,538.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F12281%2FImg%2F12281_400x400.jpg&feedId=29385&k=b48cc69a4fb227312301abb079a1e82210fe811b,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/berghotel-jaegerhof-isny?id=26394,,,EUR538.00,29385
https://www.awin1.com/pclick.php?p=43379000070&a=2914133&m=11643,"Hotel Trattnerhof",43379000070,26395,https://template.we-are.travel/Hotel/20364/Img/20364_400x400.jpg,"Auszeit im Bermudadreieck: Almenland, Graz und Schöcklland",Reisen,174.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F20364%2FImg%2F20364_400x400.jpg&feedId=29385&k=dade37a253626dbbdb29cbe6f6831900e0111046,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/hotel-trattnerhof-semriach?id=26395,,,EUR174.00,29385
https://www.awin1.com/pclick.php?p=43379000071&a=2914133&m=11643,MyPARADIES,43379000071,26397,https://template.we-are.travel/Hotel/18985/Img/18985_400x400.jpg,"Wellness Auszeit & Aktivurlaub auf 1.865 m im Vinschgau",Reisen,598.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F18985%2FImg%2F18985_400x400.jpg&feedId=29385&k=e3d535b62ccfdafc0cbc396aafa6f1e2e4bbeaa2,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/myparadies-sulden?id=26397,,,EUR598.00,29385
https://www.awin1.com/pclick.php?p=43507567780&a=2914133&m=11643,"Castello di Spessa Golf & Wine Resort",43507567780,26399,https://template.we-are.travel/Hotel/20213/Img/20213_400x400.jpg,"Urlaub im Schloss im Herzen Friauls",Reisen,488.00,"We-are.travel DE/AT",11643,Holidays,338,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Atemplate.we-are.travel%2FHotel%2F20213%2FImg%2F20213_400x400.jpg&feedId=29385&k=f383c57b974cf0d4a9681aa8299a03b5257ffb66,EUR,,,https://www.we-are.travel/hotel/kurzurlaub/castello-di-spessa-golf-and-wine-resort-capriva-del-friuli?id=26399,,,EUR488.00,29385
